INFO | Function: connect_wallet | 02/19/2022 00:00:03: Checking if needs to connect wallet..
INFO | Function: continue_fighting | 02/19/2022 00:22:53: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:22:54: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:22:56: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:22:57: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:22:57: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:23:03: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:23:04: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:23:05: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:23:07: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:23:08: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:23:08: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:23:14: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:23:15: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:23:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:23:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:23:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:23:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:23:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:23:25: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:23:25: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:23:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:23:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:23:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:23:36: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:23:36: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:23:36: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:23:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:23:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:23:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:23:47: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:23:47: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:23:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:23:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:23:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:23:51: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:23:57: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:23:59: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:23:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:24:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:24:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:24:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:24:09: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:24:11: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:24:11: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:24:14: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:24:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:24:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:24:22: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:24:22: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:24:22: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:24:26: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:24:26: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:24:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:24:33: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:24:33: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:24:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:24:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:24:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:24:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:24:44: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:24:44: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:24:44: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:24:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:24:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:24:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:24:55: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:24:56: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:24:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:25:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:25:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:25:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:25:07: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:25:07: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 00:25:07: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 00:25:14: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 00:25:26: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 00:29:34: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 00:29:38: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/19/2022 00:29:42: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: skip_error_on_game | 02/19/2022 00:29:45: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 00:29:45: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 00:29:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:29:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:29:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:29:55: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:29:55: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:29:56: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 00:29:56: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 00:29:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:29:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:29:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:30:06: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:30:08: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:30:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:30:12: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:30:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:30:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:30:19: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:30:20: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 00:30:20: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 00:30:26: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 00:31:16: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 00:31:21: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 00:31:24: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 00:31:25: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 00:31:25: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 00:31:31: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 00:32:24: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 00:33:21: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 00:33:26: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/19/2022 00:33:30: Bot (Principal):  Confirm buttom clicked..
WARNING | Function: reload_page | 02/19/2022 00:33:33: Bot (Principal):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/19/2022 00:34:05: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 00:34:05: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:34:05: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 00:34:12: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:34:12: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:34:13: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 00:34:13: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 00:34:13: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 00:34:19: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 00:35:05: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 00:38:05: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 00:38:10: Bot (SPACE2):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/19/2022 00:38:14: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/19/2022 00:38:43: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/19/2022 00:38:49: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/19/2022 00:38:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 00:38:50: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/19/2022 00:39:01: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/19/2022 00:39:09: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/19/2022 00:39:14: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 00:39:14: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 00:39:14: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 00:39:18: Checking if needs to connect wallet..
