INFO | Function: main | 02/17/2022 11:48:19: ------------------- New Execution ----------------
INFO | Function: connect_wallet | 02/17/2022 12:09:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:09:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:09:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:09:35: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:09:35: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:09:35: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:09:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:09:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:09:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:09:46: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:09:46: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:09:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:09:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:09:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:09:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:09:57: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:09:57: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:09:58: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:10:01: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:10:01: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:10:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:10:07: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:10:08: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:10:08: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 12:10:08: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 12:10:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:10:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:10:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:10:18: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:10:19: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:10:19: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 12:10:19: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 12:10:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:10:22: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:10:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:10:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:10:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:10:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:10:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:10:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:10:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:10:40: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:10:40: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 12:10:40: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 12:10:46: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 12:11:56: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 12:12:01: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 12:12:04: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:12:08: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:12:08: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:12:08: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:12:14: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:12:14: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:12:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:12:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:12:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:12:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:12:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:12:25: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:12:26: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:12:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:12:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:12:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:12:36: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:12:36: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:12:36: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:12:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:12:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:12:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:12:46: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:12:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:12:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:12:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:12:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:12:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:12:58: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:12:58: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:12:58: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:13:01: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:13:01: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:13:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:13:07: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:13:08: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 12:13:08: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: confirm_button | 02/17/2022 12:13:10: Bot (Principal):  Confirm buttom clicked..
INFO | Function: go_to_ships | 02/17/2022 12:13:17: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 12:13:46: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 12:13:51: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 12:13:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:13:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:13:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:13:58: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:14:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:14:05: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:14:05: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:14:09: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:14:09: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:14:09: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:14:15: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:14:15: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:14:16: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:14:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:14:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:14:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:14:26: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:14:27: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 12:14:27: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 12:14:33: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 12:15:06: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 12:15:11: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 12:15:15: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 12:15:16: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 12:15:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:15:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:15:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:15:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:15:27: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:15:27: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 12:15:28: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 12:15:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:15:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:15:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:15:39: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:15:39: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 12:15:39: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 12:15:45: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/17/2022 12:16:14: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/17/2022 12:16:59: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 12:17:04: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 12:17:07: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:17:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:17:11: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 12:17:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 12:17:18: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 12:17:20: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 12:17:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 12:17:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 12:17:23: Checking if needs to play game..
