INFO | Function: new_map | 02/18/2022 00:00:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: connect_wallet | 02/18/2022 00:25:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:25:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:25:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:25:39: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:25:40: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:25:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:25:43: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:25:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:25:44: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:25:50: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:25:51: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:25:51: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:25:54: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:25:54: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:25:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:26:01: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:26:01: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:26:01: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:26:05: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:26:05: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:26:05: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:26:12: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:26:13: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:26:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:26:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:26:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:26:16: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:26:23: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:26:24: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:26:25: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:26:28: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:26:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:26:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:26:35: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:26:37: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:26:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:26:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:26:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:26:41: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:26:47: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:26:48: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:26:48: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:26:51: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:26:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:26:51: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:26:58: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:26:59: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:26:59: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 00:26:59: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 00:27:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:27:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:27:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:27:09: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:27:10: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:27:10: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 00:27:10: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 00:27:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:27:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:27:14: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:27:20: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:27:22: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:27:22: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:27:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:27:26: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:27:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:27:32: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:27:34: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:27:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:27:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:27:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:27:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:27:44: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:27:44: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:27:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:27:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:27:49: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:27:49: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:27:56: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:27:56: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:27:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:28:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:28:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:28:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:28:08: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:28:08: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:28:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:28:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:28:11: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:28:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:28:19: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:28:20: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:28:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:28:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:28:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:28:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:28:32: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:28:33: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:28:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:28:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:28:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:28:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:28:44: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:28:44: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:28:44: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:28:47: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:28:47: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:28:47: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:28:54: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:28:54: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:28:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:28:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:28:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:28:58: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:29:05: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:29:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:29:06: Checking if game has any erros or crash..
WARNING | Function: skip_error_on_game | 02/18/2022 00:29:07: Bot (SPACE2):  Error on game, check screenshot image to find it..
WARNING | Function: reload_page | 02/18/2022 00:29:07: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 00:29:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:29:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:29:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:29:47: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:29:47: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:29:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:29:51: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 00:29:56: Bot (SPACE2):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 00:29:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:29:58: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 00:30:07: Bot (SPACE2):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 00:30:15: Bot (SPACE2):  Metamask signed..
INFO | Function: new_map | 02/18/2022 00:30:20: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 00:30:20: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 00:30:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 00:30:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 00:30:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 00:30:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 00:30:29: Bot (Principal):  Checking if is there any new map..
